entity_cd,entity_name,year,subgroup_name,cohort,grad_rate
161601040002,Brushton-Moira High School,2022,Black or African American,Combined,s
161601040002,Brushton-Moira High School,2022,Students with Disabilities,Combined,s
161601040002,Brushton-Moira High School,2022,English Language Learner,Combined,s
161601040002,Brushton-Moira High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
161601040002,Brushton-Moira High School,2022,American Indian or Alaska Native,Combined,s
161801040001,St Regis Falls Central School,2022,Hispanic or Latino,Combined,s
161801040001,St Regis Falls Central School,2022,Multiracial,Combined,s
161801040001,St Regis Falls Central School,2022,English Language Learner,Combined,s
161801040001,St Regis Falls Central School,2022,Black or African American,Combined,s
161801040001,St Regis Falls Central School,2022,Students with Disabilities,Combined,s
161801040001,St Regis Falls Central School,2022,American Indian or Alaska Native,Combined,s
161801040001,St Regis Falls Central School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
170500010008,Gloversville Middle School,2022,Hispanic or Latino,Combined,s
170500010008,Gloversville Middle School,2022,English Language Learner,Combined,s
170500010008,Gloversville Middle School,2022,White,Combined,s
170500010008,Gloversville Middle School,2022,Multiracial,Combined,s
170500010008,Gloversville Middle School,2022,Economically Disadvantaged,Combined,s
170500010008,Gloversville Middle School,2022,Students with Disabilities,Combined,s
170500010008,Gloversville Middle School,2022,Black or African American,Combined,s
170500010008,Gloversville Middle School,2022,American Indian or Alaska Native,Combined,s
170500010008,Gloversville Middle School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
170500010009,Gloversville High School,2022,Hispanic or Latino,Combined,s
170500010009,Gloversville High School,2022,Multiracial,Combined,s
170500010009,Gloversville High School,2022,English Language Learner,Combined,s
170500010009,Gloversville High School,2022,American Indian or Alaska Native,Combined,s
170500010009,Gloversville High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
170500010009,Gloversville High School,2022,Black or African American,Combined,s
170600010006,Johnstown Junior-Senior Hs,2022,Hispanic or Latino,Combined,s
170600010006,Johnstown Junior-Senior Hs,2022,Multiracial,Combined,s
170600010006,Johnstown Junior-Senior Hs,2022,English Language Learner,Combined,s
170600010006,Johnstown Junior-Senior Hs,2022,Black or African American,Combined,s
170600010006,Johnstown Junior-Senior Hs,2022,American Indian or Alaska Native,Combined,s
170600010006,Johnstown Junior-Senior Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
170801040002,Mayfield Jr/Sr High School,2022,Students with Disabilities,Combined,s
170801040002,Mayfield Jr/Sr High School,2022,English Language Learner,Combined,s
170801040002,Mayfield Jr/Sr High School,2022,Multiracial,Combined,s
170801040002,Mayfield Jr/Sr High School,2022,American Indian or Alaska Native,Combined,s
170801040002,Mayfield Jr/Sr High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
170801040002,Mayfield Jr/Sr High School,2022,Hispanic or Latino,Combined,s
170801040002,Mayfield Jr/Sr High School,2022,Black or African American,Combined,s
170901040001,Northville High School,2022,Hispanic or Latino,Combined,s
170901040001,Northville High School,2022,Multiracial,Combined,s
170901040001,Northville High School,2022,English Language Learner,Combined,s
170901040001,Northville High School,2022,Students with Disabilities,Combined,s
170901040001,Northville High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
170901040001,Northville High School,2022,American Indian or Alaska Native,Combined,s
170901040001,Northville High School,2022,Black or African American,Combined,s
171102040004,Broadalbin-Perth Junior-Senior Hs,2022,Hispanic or Latino,Combined,s
171102040004,Broadalbin-Perth Junior-Senior Hs,2022,Multiracial,Combined,s
171102040004,Broadalbin-Perth Junior-Senior Hs,2022,English Language Learner,Combined,s
171102040004,Broadalbin-Perth Junior-Senior Hs,2022,American Indian or Alaska Native,Combined,s
171102040004,Broadalbin-Perth Junior-Senior Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
171102040004,Broadalbin-Perth Junior-Senior Hs,2022,Black or African American,Combined,s
180202040003,Alexander Middle School-High School,2022,Hispanic or Latino,Combined,s
180202040003,Alexander Middle School-High School,2022,Multiracial,Combined,s
180202040003,Alexander Middle School-High School,2022,English Language Learner,Combined,s
180202040003,Alexander Middle School-High School,2022,Black or African American,Combined,s
180202040003,Alexander Middle School-High School,2022,Students with Disabilities,Combined,s
180202040003,Alexander Middle School-High School,2022,American Indian or Alaska Native,Combined,s
180202040003,Alexander Middle School-High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
180300010006,Batavia High School,2022,Hispanic or Latino,Combined,s
180300010006,Batavia High School,2022,Multiracial,Combined,s
180300010006,Batavia High School,2022,English Language Learner,Combined,s
180300010006,Batavia High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
180300010006,Batavia High School,2022,American Indian or Alaska Native,Combined,s
180701040001,Byron-Bergen Jr/Sr Hs,2022,Hispanic or Latino,Combined,s
180701040001,Byron-Bergen Jr/Sr Hs,2022,Multiracial,Combined,s
180701040001,Byron-Bergen Jr/Sr Hs,2022,English Language Learner,Combined,s
180701040001,Byron-Bergen Jr/Sr Hs,2022,Students with Disabilities,Combined,s
180701040001,Byron-Bergen Jr/Sr Hs,2022,Black or African American,Combined,s
180701040001,Byron-Bergen Jr/Sr Hs,2022,American Indian or Alaska Native,Combined,s
180701040001,Byron-Bergen Jr/Sr Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
180901040002,Elba Junior-Senior High School,2022,Hispanic or Latino,Combined,s
180901040002,Elba Junior-Senior High School,2022,Multiracial,Combined,s
180901040002,Elba Junior-Senior High School,2022,Black or African American,Combined,s
180901040002,Elba Junior-Senior High School,2022,Students with Disabilities,Combined,s
180901040002,Elba Junior-Senior High School,2022,English Language Learner,Combined,s
180901040002,Elba Junior-Senior High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
180901040002,Elba Junior-Senior High School,2022,American Indian or Alaska Native,Combined,s
181001060002,Le Roy Junior-Senior High School,2022,Hispanic or Latino,Combined,s
181001060002,Le Roy Junior-Senior High School,2022,English Language Learner,Combined,s
181001060002,Le Roy Junior-Senior High School,2022,Multiracial,Combined,s
181001060002,Le Roy Junior-Senior High School,2022,Black or African American,Combined,s
181001060002,Le Roy Junior-Senior High School,2022,Students with Disabilities,Combined,s
181001060002,Le Roy Junior-Senior High School,2022,American Indian or Alaska Native,Combined,s
181001060002,Le Roy Junior-Senior High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
181101040001,Oakfield-Alabama Middle/High School,2022,Hispanic or Latino,Combined,s
181101040001,Oakfield-Alabama Middle/High School,2022,Multiracial,Combined,s
181101040001,Oakfield-Alabama Middle/High School,2022,English Language Learner,Combined,s
181101040001,Oakfield-Alabama Middle/High School,2022,Black or African American,Combined,s
181101040001,Oakfield-Alabama Middle/High School,2022,Students with Disabilities,Combined,s
181101040001,Oakfield-Alabama Middle/High School,2022,American Indian or Alaska Native,Combined,s
181101040001,Oakfield-Alabama Middle/High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
181201040001,Pavilion Junior-Senior Hs,2022,Hispanic or Latino,Combined,s
181201040001,Pavilion Junior-Senior Hs,2022,Multiracial,Combined,s
181201040001,Pavilion Junior-Senior Hs,2022,English Language Learner,Combined,s
181201040001,Pavilion Junior-Senior Hs,2022,Students with Disabilities,Combined,s
181201040001,Pavilion Junior-Senior Hs,2022,Black or African American,Combined,s
181201040001,Pavilion Junior-Senior Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
181201040001,Pavilion Junior-Senior Hs,2022,American Indian or Alaska Native,Combined,s
181302040002,Pembroke Junior-Senior Hs,2022,Hispanic or Latino,Combined,s
181302040002,Pembroke Junior-Senior Hs,2022,Multiracial,Combined,s
181302040002,Pembroke Junior-Senior Hs,2022,English Language Learner,Combined,s
181302040002,Pembroke Junior-Senior Hs,2022,Students with Disabilities,Combined,s
181302040002,Pembroke Junior-Senior Hs,2022,Black or African American,Combined,s
181302040002,Pembroke Junior-Senior Hs,2022,American Indian or Alaska Native,Combined,s
181302040002,Pembroke Junior-Senior Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
190301040003,Cairo-Durham High School,2022,Hispanic or Latino,Combined,s
190301040003,Cairo-Durham High School,2022,Multiracial,Combined,s
190301040003,Cairo-Durham High School,2022,Black or African American,Combined,s
190301040003,Cairo-Durham High School,2022,English Language Learner,Combined,s
190301040003,Cairo-Durham High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
190301040003,Cairo-Durham High School,2022,American Indian or Alaska Native,Combined,s
190401060003,Catskill Senior High School,2022,Multiracial,Combined,s
190401060003,Catskill Senior High School,2022,English Language Learner,Combined,s
190401060003,Catskill Senior High School,2022,Black or African American,Combined,s
190401060003,Catskill Senior High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
190401060003,Catskill Senior High School,2022,American Indian or Alaska Native,Combined,s
190501040001,Coxsackie-Athens High School,2022,Hispanic or Latino,Combined,s
190501040001,Coxsackie-Athens High School,2022,Multiracial,Combined,s
190501040001,Coxsackie-Athens High School,2022,English Language Learner,Combined,s
190501040001,Coxsackie-Athens High School,2022,Black or African American,Combined,s
190501040001,Coxsackie-Athens High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
190501040001,Coxsackie-Athens High School,2022,American Indian or Alaska Native,Combined,s
190701040004,Greenville High School,2022,English Language Learner,Combined,s
190701040004,Greenville High School,2022,Hispanic or Latino,Combined,s
190701040004,Greenville High School,2022,Multiracial,Combined,s
190701040004,Greenville High School,2022,Black or African American,Combined,s
190701040004,Greenville High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
190701040004,Greenville High School,2022,American Indian or Alaska Native,Combined,s
190901040001,Hunter-Tannersville Middle/High Sch,2022,Hispanic or Latino,Combined,s
190901040001,Hunter-Tannersville Middle/High Sch,2022,Multiracial,Combined,s
190901040001,Hunter-Tannersville Middle/High Sch,2022,Economically Disadvantaged,Combined,s
190901040001,Hunter-Tannersville Middle/High Sch,2022,Black or African American,Combined,s
190901040001,Hunter-Tannersville Middle/High Sch,2022,Students with Disabilities,Combined,s
190901040001,Hunter-Tannersville Middle/High Sch,2022,English Language Learner,Combined,s
190901040001,Hunter-Tannersville Middle/High Sch,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
190901040001,Hunter-Tannersville Middle/High Sch,2022,American Indian or Alaska Native,Combined,s
191401040001,Windham Ashland Central School,2022,Hispanic or Latino,Combined,s
191401040001,Windham Ashland Central School,2022,White,Combined,s
191401040001,Windham Ashland Central School,2022,Multiracial,Combined,s
191401040001,Windham Ashland Central School,2022,Economically Disadvantaged,Combined,s
191401040001,Windham Ashland Central School,2022,English Language Learner,Combined,s
191401040001,Windham Ashland Central School,2022,Black or African American,Combined,s
191401040001,Windham Ashland Central School,2022,Students with Disabilities,Combined,s
191401040001,Windham Ashland Central School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
191401040001,Windham Ashland Central School,2022,American Indian or Alaska Native,Combined,s
200401040001,Indian Lake Central School,2022,English Language Learner,Combined,s
200401040001,Indian Lake Central School,2022,Hispanic or Latino,Combined,s
200401040001,Indian Lake Central School,2022,White,Combined,s
200401040001,Indian Lake Central School,2022,Multiracial,Combined,s
200401040001,Indian Lake Central School,2022,Economically Disadvantaged,Combined,s
200401040001,Indian Lake Central School,2022,Black or African American,Combined,s
