entity_cd,entity_name,year,subgroup_name,grad_rate
310600011348,Washington Hgts Expeditionary Learn,2022,Students with Disabilities,78.9
310600011423,Hs-Excellence And Innovation,2022,Hispanic or Latino,71.2
310600011423,Hs-Excellence And Innovation,2022,Economically Disadvantaged,69.8
310600011423,Hs-Excellence And Innovation,2022,English Language Learner,70.1
310600011462,College Academy (The),2022,Hispanic or Latino,90.1
310600011462,College Academy (The),2022,English Language Learner,89.8
310600011462,College Academy (The),2022,Economically Disadvantaged,89.5
310600011462,College Academy (The),2022,Students with Disabilities,73.7
310600011463,High School-Media & Communications,2022,Hispanic or Latino,85.8
310600011463,High School-Media & Communications,2022,Economically Disadvantaged,85.0
310600011463,High School-Media & Communications,2022,English Language Learner,83.9
310600011463,High School-Media & Communications,2022,Students with Disabilities,70.6
310600011467,High School-Law & Public Service,2022,Hispanic or Latino,64.5
310600011467,High School-Law & Public Service,2022,Economically Disadvantaged,64.3
310600011467,High School-Law & Public Service,2022,English Language Learner,55.7
310600011467,High School-Law & Public Service,2022,Students with Disabilities,35.1
310600011467,High School-Law & Public Service,2022,Black or African American,63.5
310600011468,High School-Health Careers & Scies,2022,Hispanic or Latino,76.5
310600011468,High School-Health Careers & Scies,2022,Economically Disadvantaged,76.5
310600011468,High School-Health Careers & Scies,2022,English Language Learner,78.0
310600011468,High School-Health Careers & Scies,2022,Black or African American,87.5
310600011540,A Philip Randolph Campus High School,2022,Hispanic or Latino,84.2
310600011540,A Philip Randolph Campus High School,2022,English Language Learner,50.0
310600011540,A Philip Randolph Campus High School,2022,Economically Disadvantaged,84.5
310600011540,A Philip Randolph Campus High School,2022,Students with Disabilities,59.0
310600011540,A Philip Randolph Campus High School,2022,Asian or Native Hawaiian/Other Pacific Islander,100.0
310600011540,A Philip Randolph Campus High School,2022,Black or African American,86.4
310600011552,Gregorio Luperon Hs-Sci & Math,2022,Hispanic or Latino,94.2
310600011552,Gregorio Luperon Hs-Sci & Math,2022,English Language Learner,89.6
310600011552,Gregorio Luperon Hs-Sci & Math,2022,Economically Disadvantaged,95.3
310600860887,New Heights Academy Charter School,2022,Hispanic or Latino,92.1
310600860887,New Heights Academy Charter School,2022,Economically Disadvantaged,91.5
310600860887,New Heights Academy Charter School,2022,Students with Disabilities,86.7
310600860966,Inwood Acad For Leadership Cs,2022,Hispanic or Latino,97.8
310600860966,Inwood Acad For Leadership Cs,2022,Economically Disadvantaged,97.1
310600860966,Inwood Acad For Leadership Cs,2022,Students with Disabilities,95.6
320700010223,Lab School Of Fin & Tech: X223,2022,Hispanic or Latino,94.2
320700010223,Lab School Of Fin & Tech: X223,2022,Economically Disadvantaged,95.2
320700011221,South Bronx Preparatory,2022,Hispanic or Latino,96.4
320700011221,South Bronx Preparatory,2022,Economically Disadvantaged,96.5
320700011221,South Bronx Preparatory,2022,Students with Disabilities,93.6
320700011221,South Bronx Preparatory,2022,Black or African American,97.6
320700011259,Hero High School,2022,Hispanic or Latino,87.4
320700011259,Hero High School,2022,Economically Disadvantaged,83.5
320700011259,Hero High School,2022,Black or African American,85.4
320700011259,Hero High School,2022,Students with Disabilities,72.4
320700011334,International Community High School,2022,Hispanic or Latino,72.8
320700011334,International Community High School,2022,Economically Disadvantaged,77.5
320700011334,International Community High School,2022,English Language Learner,77.1
320700011379,Jill Chaifetz Transfer High School,2022,Hispanic or Latino,31.4
320700011379,Jill Chaifetz Transfer High School,2022,Black or African American,27.3
320700011379,Jill Chaifetz Transfer High School,2022,Economically Disadvantaged,32.4
320700011379,Jill Chaifetz Transfer High School,2022,Students with Disabilities,34.8
320700011381,Bronx Haven High School,2022,Hispanic or Latino,30.8
320700011381,Bronx Haven High School,2022,Economically Disadvantaged,30.4
320700011427,Community School-Social Justice,2022,Hispanic or Latino,68.6
320700011427,Community School-Social Justice,2022,Economically Disadvantaged,68.4
320700011473,Mott Haven Village Prep High School,2022,Hispanic or Latino,61.9
320700011473,Mott Haven Village Prep High School,2022,English Language Learner,55.4
320700011473,Mott Haven Village Prep High School,2022,Economically Disadvantaged,61.1
320700011473,Mott Haven Village Prep High School,2022,Students with Disabilities,35.8
320700011495,University Heights Secondary School,2022,Hispanic or Latino,99.1
320700011495,University Heights Secondary School,2022,Economically Disadvantaged,98.8
320700011495,University Heights Secondary School,2022,Black or African American,99.0
320700011500,Hostos-Lincoln Academy Of Science,2022,Hispanic or Latino,87.0
320700011500,Hostos-Lincoln Academy Of Science,2022,Economically Disadvantaged,88.5
320700011500,Hostos-Lincoln Academy Of Science,2022,Students with Disabilities,57.9
320700011500,Hostos-Lincoln Academy Of Science,2022,Black or African American,94.8
320700011522,Bronx Design-Construction Academy,2022,Hispanic or Latino,77.6
320700011522,Bronx Design-Construction Academy,2022,Economically Disadvantaged,71.6
320700011522,Bronx Design-Construction Academy,2022,Students with Disabilities,65.7
320700011522,Bronx Design-Construction Academy,2022,Black or African American,76.7
320700011527,Bronx Leadership Acad Ii High School,2022,Hispanic or Latino,82.7
320700011527,Bronx Leadership Acad Ii High School,2022,Economically Disadvantaged,80.9
320700011527,Bronx Leadership Acad Ii High School,2022,English Language Learner,74.9
320700011527,Bronx Leadership Acad Ii High School,2022,Black or African American,78.6
320700011527,Bronx Leadership Acad Ii High School,2022,Students with Disabilities,70.0
320700011548,Careers In Sports Hs,2022,Hispanic or Latino,76.1
320700011548,Careers In Sports Hs,2022,Economically Disadvantaged,74.9
320700011548,Careers In Sports Hs,2022,Black or African American,82.1
320700011548,Careers In Sports Hs,2022,Students with Disabilities,56.3
320700011548,Careers In Sports Hs,2022,English Language Learner,71.0
320700011551,Urban Assembly Bronx Of Letters,2022,Hispanic or Latino,85.7
320700011551,Urban Assembly Bronx Of Letters,2022,Economically Disadvantaged,85.6
320700011551,Urban Assembly Bronx Of Letters,2022,Black or African American,87.9
320700011551,Urban Assembly Bronx Of Letters,2022,Students with Disabilities,73.7
320700011557,Mott Haven Community High School,2022,Hispanic or Latino,67.8
320700011557,Mott Haven Community High School,2022,Economically Disadvantaged,64.4
320700011557,Mott Haven Community High School,2022,Students with Disabilities,61.5
320700011557,Mott Haven Community High School,2022,Black or African American,58.6
320700011600,Alfred E Smith Career-Tech Hs,2022,Hispanic or Latino,95.6
320700011600,Alfred E Smith Career-Tech Hs,2022,English Language Learner,93.1
320700011600,Alfred E Smith Career-Tech Hs,2022,Economically Disadvantaged,94.6
320700011600,Alfred E Smith Career-Tech Hs,2022,Black or African American,93.4
320700011600,Alfred E Smith Career-Tech Hs,2022,Students with Disabilities,93.3
320700011670,Health Opportunities High School,2022,Hispanic or Latino,69.6
320700011670,Health Opportunities High School,2022,English Language Learner,63.9
320700011670,Health Opportunities High School,2022,Economically Disadvantaged,75.9
320700011670,Health Opportunities High School,2022,Black or African American,84.1
320700011670,Health Opportunities High School,2022,Students with Disabilities,57.7
320700860820,Kipp Academy Charter School,2022,Hispanic or Latino,91.7
320700860820,Kipp Academy Charter School,2022,Economically Disadvantaged,91.7
320700860820,Kipp Academy Charter School,2022,Black or African American,90.3
320700860920,University Prep Charter High School,2022,Hispanic or Latino,96.5
320700860920,University Prep Charter High School,2022,Economically Disadvantaged,97.8
320700860920,University Prep Charter High School,2022,Black or African American,100.0
320700860926,Nyc Charter Hs - Aeci,2022,Hispanic or Latino,95.2
320700860926,Nyc Charter Hs - Aeci,2022,Economically Disadvantaged,96.3
320700860926,Nyc Charter Hs - Aeci,2022,Black or African American,98.0
320700860926,Nyc Charter Hs - Aeci,2022,Students with Disabilities,92.7
320700861062,American Dream Charter School,2022,Hispanic or Latino,84.6
320700861062,American Dream Charter School,2022,Economically Disadvantaged,87.0
320700861139,Urban Dove Team Charter School Ii,2022,Hispanic or Latino,24.3
320700861139,Urban Dove Team Charter School Ii,2022,Economically Disadvantaged,25.4
320700861139,Urban Dove Team Charter School Ii,2022,Students with Disabilities,23.4
320700861139,Urban Dove Team Charter School Ii,2022,Black or African American,24.3
320800010312,Millenium Art Academy,2022,Hispanic or Latino,83.5
320800010312,Millenium Art Academy,2022,Economically Disadvantaged,80.8
320800010312,Millenium Art Academy,2022,Students with Disabilities,77.1
320800010312,Millenium Art Academy,2022,Black or African American,78.6
320800011269,Bronx Studio School-Writers-Artists,2022,Hispanic or Latino,83.8
320800011269,Bronx Studio School-Writers-Artists,2022,Economically Disadvantaged,82.7
320800011269,Bronx Studio School-Writers-Artists,2022,Students with Disabilities,79.5
320800011269,Bronx Studio School-Writers-Artists,2022,Black or African American,88.2
320800011282,Women'S Academy Of Excellence,2022,Hispanic or Latino,64.9
320800011282,Women'S Academy Of Excellence,2022,English Language Learner,70.6
320800011282,Women'S Academy Of Excellence,2022,Economically Disadvantaged,74.2
320800011282,Women'S Academy Of Excellence,2022,Black or African American,79.2
320800011293,Renaissance High School-Mta,2022,Hispanic or Latino,83.7
320800011293,Renaissance High School-Mta,2022,Economically Disadvantaged,84.1
320800011293,Renaissance High School-Mta,2022,Black or African American,96.8
320800011293,Renaissance High School-Mta,2022,Students with Disabilities,79.9
320800011320,Pelham Lab High School,2022,Hispanic or Latino,77.4
320800011320,Pelham Lab High School,2022,Economically Disadvantaged,74.8
320800011320,Pelham Lab High School,2022,English Language Learner,59.8
320800011320,Pelham Lab High School,2022,Black or African American,71.4
320800011320,Pelham Lab High School,2022,Students with Disabilities,58.2
320800011348,Schuylerville Prep Hs,2022,Hispanic or Latino,82.5
320800011348,Schuylerville Prep Hs,2022,English Language Learner,78.0
320800011348,Schuylerville Prep Hs,2022,Economically Disadvantaged,79.0
320800011348,Schuylerville Prep Hs,2022,Black or African American,71.8
320800011348,Schuylerville Prep Hs,2022,Students with Disabilities,63.8
320800011349,Bronx River High School,2022,Hispanic or Latino,79.5
320800011349,Bronx River High School,2022,Economically Disadvantaged,81.4
320800011349,Bronx River High School,2022,English Language Learner,64.8
320800011349,Bronx River High School,2022,Black or African American,79.2
320800011349,Bronx River High School,2022,Students with Disabilities,70.6
320800011367,"Archimedes Acad-Math, Sci, Tech",2022,Hispanic or Latino,80.8
320800011367,"Archimedes Acad-Math, Sci, Tech",2022,Economically Disadvantaged,74.4
320800011367,"Archimedes Acad-Math, Sci, Tech",2022,Students with Disabilities,54.7
320800011367,"Archimedes Acad-Math, Sci, Tech",2022,Black or African American,57.2
320800011376,Antonia Pantoja Prep Academy,2022,Hispanic or Latino,84.9
320800011376,Antonia Pantoja Prep Academy,2022,Economically Disadvantaged,80.5
320800011376,Antonia Pantoja Prep Academy,2022,Students with Disabilities,58.4
320800011377,Bronx Community High School,2022,Hispanic or Latino,39.2
320800011377,Bronx Community High School,2022,Economically Disadvantaged,41.2
320800011377,Bronx Community High School,2022,Black or African American,60.0
320800011405,Herbert H Lehman High School,2022,White,80.4
320800011405,Herbert H Lehman High School,2022,Hispanic or Latino,75.0
320800011405,Herbert H Lehman High School,2022,English Language Learner,67.2
320800011405,Herbert H Lehman High School,2022,Economically Disadvantaged,77.4
320800011405,Herbert H Lehman High School,2022,Students with Disabilities,53.3
320800011405,Herbert H Lehman High School,2022,Black or African American,77.1
320800011405,Herbert H Lehman High School,2022,Asian or Native Hawaiian/Other Pacific Islander,91.9
320800011432,Bronx Bridges High School,2022,Hispanic or Latino,84.3
320800011432,Bronx Bridges High School,2022,Economically Disadvantaged,89.1
320800011432,Bronx Bridges High School,2022,English Language Learner,86.8
320800011452,Gotham Collaborative High School,2022,Hispanic or Latino,73.0
320800011452,Gotham Collaborative High School,2022,Economically Disadvantaged,73.3
320800011452,Gotham Collaborative High School,2022,Black or African American,73.5
320800011452,Gotham Collaborative High School,2022,Students with Disabilities,64.1
320800011452,Gotham Collaborative High School,2022,English Language Learner,76.4
320800011530,Longwood Preparatory Academy,2022,Hispanic or Latino,78.7
